CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
1112568,1051,39983824,13651737,4550059,8889075,212603,1004731,33161562,37627,16521,21424582,51924500,,51905816,57454686,59951630,0,2496944,0,2496944,218
1112878,3317,31877254,9962459,1300542,7648328,1013589,7435,16217775,,84508,25544865,11923375,,34735235,34926480,27650959,7275521,0,6269803,0,330
1113237,2511,16316789,906985,460205,391296,55484,8146,2005813,,,15226107,5568046,,3590750,3685577,4340434,0,654857,0,654857,51
1113652,4511,33033450,8604894,3455544,4871893,277457,1236973,31751275,2341996,,8782046,6800000,,51629194,51973745,52137429,0,163684,0,163684,134
1114003,4719,17268826,9515045,2214099,249106,7051840,39171,2491805,21600,,24309637,3567368,,15412838,15604765,14116126,1488639,0,1122659,0,93
1117760,3530,1384793,5388102,935653,3093597,1358852,,6045083,529837,,197975,,1572572,3818548,3948203,5040502,0,1092299,0,1092299,33
1121035,4675,919986,4813103,980487,1264229,2118387,,5031151,,218390,483548,6235,,9001694,9098905,8558771,540134,0,406013,0,21
1121175,2573,20283254,4714643,1815642,2707785,191216,10439,4576149,273673,,20158514,14125098,,8442038,8892766,8569072,323694,0,273696,0,85
1122928,2830,12495861,3572918,62983,683905,30338,12749,251898,,,15829630,12366813,,2804395,4106496,3956153,150343,0,47392,0,7
1123168,4621,372207,646544,981504,342677,-677637,,769504,,10000,239247,191486,,11084352,12315239,12258144,57095,0,47761,0,8
1124244,4773,132024,295539,203005,39154,53380,,274113,,,153450,153450,,1735645,1735674,1614744,120930,0,101581,0,6
1124279,4773,169663,1141787,764244,152937,224606,,1300794,,,10656,10000,,4674118,4685187,4576985,108202,0,90870,0,11
1124350,1610,59514202,6744562,3686557,2921035,136970,52313,46703995,94414,,19512668,3145000,,30460343,31538086,30559224,978862,0,978862,0,144
1129209,4931,270733,640791,119708,190897,330186,,1033302,118503,2006,-242287,132700,42039,4436182,4504388,4388471,115917,0,115002,0,69
1132468,1107,16610752,11539497,1695084,8465692,1378721,77795,11832726,7575,,16387743,626360,,55320840,55258943,50006532,5252411,0,4470179,0,115
1135146,1081,25078684,98734756,26318534,72181532,234690,9833096,182450911,,,-48804375,15481525,,76053496,79299517,72201069,7098448,0,7098448,0,251
1142755,4773,0,249639,137804,21871,89964,,205064,,,44575,200,,839433,839473,789584,49889,0,41591,0,2
1196550,2711,7870225,17028069,7527058,5466340,2824566,17954,8827299,932596,,15156353,2000000,,20240017,22622686,20150260,2472426,0,2071881,0,111
1198926,2562,22762889,5642466,3596016,1987346,59104,,19935279,,,8470076,2182758,,12979967,13805767,13621193,184574,0,184574,0,165
1201320,1011,426328,8263433,946990,3361903,3954540,549008,5401553,,,3837216,10000,,55772627,53847906,53809627,38279,0,23945,0,174
1203895,1392,7736453,11494592,11368873,81714,44005,103589,7605870,,46185,11682579,6439730,,31091990,32382442,32116567,265875,0,265875,0,102
1210493,4221,4779086,17572249,2984742,12859880,1683484,12929,13957821,0,1691407,6715036,145000,,43007215,44872304,43636555,1235749,0,1025438,0,53
1213309,4211,6405995,17857047,9064326,4823378,3969343,817705,16560270,172267,1057651,7290559,490290,,29390852,34798688,30863442,3935246,0,3399678,0,155
1222544,3109,22299693,25113866,21468341,3024399,621126,115064,16450134,1504715,323545,29250229,4238358,,29052709,35766095,36654395,0,888300,0,892023,441
1224553,2332,49478838,54499597,15807065,8095944,30596588,50221,9434555,,,94594101,346210,,74507937,87225564,78807840,8417724,0,7412401,0,306
1225869,4939,2748789,3683841,192903,3311741,179197,104308,854490,2029786,108989,3543673,461190,,6978016,7165541,7077679,87862,0,35485,0,107
1235170,2830,27095545,77174714,30704167,31459941,3007951,122889,5127371,3756849,,95508928,1249298,,72022047,74425327,63334202,11091125,0,9761696,0,406
1235579,3220,19564998,32877490,30177803,863800,1761181,66580,1591989,2448240,,48468839,494604,,23616576,25003203,22824031,2179172,0,1925473,0,278
1239422,3109,17568813,25696342,22655264,9591702,-6550624,,20881049,2794231,,19589875,400000,,76387565,81001806,78944363,2057443,0,1607380,0,462
1243237,5510,17328689,6093442,129151,190646,1573645,191794,1441058,1775620,,20397247,500,,13359126,13446148,10588771,2857377,0,2426887,0,130
1245068,5510,85260030,18343507,448038,1393030,7415661,103609,15166197,1159146,291285,87090518,18838367,,39070459,40112303,31698447,8413856,0,7050937,0,275
1274470,3109,1530624,4368327,429771,1484433,2454123,,4385323,,,1513628,210,,19125139,19133648,17985143,1148505,0,975139,0,
1275492,4773,772358,2237483,1710022,326088,201373,,2022817,,,987024,10000,,9480676,10076191,8989820,1086371,0,927709,0,31
1472990,4939,18224287,3360373,149269,3148775,62329,355,13839699,9622,,7735694,558058,,14682259,16987474,16869320,118154,0,118154,0,128
1753287,1013,12955251,5727365,2292895,1505835,1928635,134133,8931722,1760603,,8124424,4000000,,48653763,70021971,67995465,2026506,0,1944640,0,180
1755482,3600,54183947,42956951,1453994,23776580,17726377,127119,43396577,8292531,1363235,44215674,3069670,,77211628,77766284,63431480,14334804,0,11902975,0,809
1758080,4931,14110619,17480781,780594,16446512,253675,89675,34957781,82330,,-3359036,210755,,28645675,28905602,32851818,0,3946216,0,3946216,242
1760047,4711,21760527,10875182,4452320,1383125,4696227,12690,4420629,166393,,28061377,1378650,,67368945,67518967,63185814,4333153,0,3609582,0,159
1766830,2841,51493982,23315509,15069664,7132567,1113278,8976,20811102,7762935,155000,46089430,23750373,,73821449,77033561,70547485,6486076,0,6271373,0,713
1769011,2562,10464397,5725765,3581904,1781559,346203,27347,14309171,2882087,,-973749,875000,,9389155,10255280,11677011,0,1421731,0,1422932,
1772076,1431,6824592,15171545,7991192,6558666,621687,,3886748,1220582,,16888807,3990125,,23511573,24360575,23344321,1016254,0,845667,0,313
1774336,4941,10170870,8790175,2489509,5937101,363565,132824,3289088,,,15804781,15000,,26989743,27758968,26207432,1551536,0,1334847,0,67
2522493,4291,2233647,25578710,3867593,938431,20772686,53465,10202443,,11228949,6434430,1557558,,40456608,42794401,41367392,1427009,0,967533,0,262
2528313,5510,46963292,1315393,186618,805661,290644,5263,17694882,26878,,30562188,5000000,,16504087,16707163,11186589,5520574,0,4709841,0,107
2577146,5223,25295336,4644499,438484,3085736,1120279,1724322,6562868,21643327,10049,3447913,0,692557,15013134,19490016,19365670,124346,0,100495,0,156
2680930,4211,7977784,9054678,1507006,1527567,6020105,521933,2621134,,,14933261,2578282,,17553677,18641618,18874025,0,232407,0,232408,99
2684940,3600,319238567,83798334,1427428,14182356,41188550,15075408,68747688,297915577,1599820,49849224,4969208,,77409136,81896095,65284003,16612092,0,13697783,0,770
2763904,1089,1168504,27096798,21335121,3373822,2387855,,15007806,78438,,13179058,5000000,,41053362,41944788,40113155,1831633,0,1576727,0,37
3046843,4931,17321318,5883001,339245,4468042,704386,,5399092,,,17805227,2540983,,21794967,21929891,19689455,2240436,0,1794182,0,207
3050887,5510,21127696,13723866,1379687,6538490,5805689,204,9097439,299148,,25455179,200,,32202420,32903378,20106952,12796426,0,10831578,0,197
3097146,4211,13277478,10518314,2419199,7064621,1034494,16690,25662499,30,1633728,-3483775,4701366,,10462197,10295213,13677576,0,3382363,0,3382363,103
3102218,4646,26013939,27496164,9555913,16754876,1185375,12036,6406595,603584,,46511960,120000,,46536787,47254037,38191893,9062144,0,7768317,0,62
3102412,4619,15671228,6481756,3168795,3013857,299104,53933,22479281,0,0,-272364,1548623,0,18621219,21699884,26043587,0,4343703,0,4367935,70
3238610,9200,271015,694857,34229,432670,227958,170000,313668,,,822204,131364,,33654465,33669225,33389092,280133,0,230171,0,47
3391027,4646,794400,68891383,7526433,31730778,29634172,102738,52510403,,595826,16682292,2869820,,101019893,103587985,100899103,2688882,0,2102815,0,48
3445623,4211,20066770,25659473,5810085,17490490,2358898,86021,30351027,2961040,866441,11633756,231600,,38309307,38723049,37568716,1154333,0,985255,0,208
3500299,9103,10393016,22883065,970588,20154723,1756834,,23181356,6091,,10088634,200,,7919447,8544585,7352379,1192206,0,1002206,0,99
3563696,4719,31949879,32731873,21000549,3526217,4625029,118805,8324869,325,,56475363,15180,,61002600,61704886,54213229,7491657,0,6457585,0,131
3582396,2110,2665004,17638830,2377875,14575395,685560,155934,18942077,237218,,1280473,1143180,,37126026,39016472,39842273,0,825801,0,825801,198
3600271,1413,30491951,31055959,7178329,1266849,22610781,94614,3279727,,6929735,51433062,4620975,,52057173,55562231,49500117,6062114,0,5363006,0,1025
3623887,4211,37973480,16594202,1348809,2363767,12881626,,3084008,,,51483674,394035,,18171007,22580489,24171208,0,1590719,0,1590719,250
3667158,1413,17366548,12408288,9741594,2201600,372101,218094,8264307,,,21728623,2230125,,32995504,37813319,37071543,741776,0,741776,0,543
3756670,3109,6275264,18094235,11350317,1481494,5262424,,14829630,,1300000,8239869,220,,41776025,43227352,41434156,1793196,0,1555063,0,98
3840525,3109,13637872,8531341,7296473,977811,257057,63257,12289414,1349485,,8593571,400000,,20357506,18211002,17713564,497438,0,392407,0,111
3936264,146,7139834,12876625,10318425,2414450,143750,,16011101,5012,,4000346,400000,,6297780,13641719,13634122,7597,0,2205,0,63
3944917,4719,1464883,1475920,1170320,152857,152743,3131,663032,,,2280902,200,,10364238,10565665,10177150,388515,0,297295,0,
4028020,4711,3834430,12472843,2718557,9129122,625164,,3205269,,,13102004,100000,,33244255,33271215,31023042,2248173,0,1921997,0,67
4086293,1729,10397476,9800923,1882211,7915267,3445,8305,11972076,2738988,,5495640,500600,,17052578,18256091,18147437,108654,0,103842,0,59
4150043,4690,12359988,21579983,15165251,5426955,236514,,20226714,19333,,13693924,4400000,,51316279,51668839,48478213,3190626,0,2759340,0,184
4193567,4789,,19346,824,14215,4307,,886,,,18460,200,,18578,18578,17042,1536,0,1163,0,
4257245,4773,406,202767,,2027,200740,,16013,,,187160,200,,0,171,3709,0,3538,0,3543,
4276000,5223,10978607,2571207,657102,636298,1277807,6607,1866047,10653429,580137,456808,,411398,8194848,9524039,9518195,5844,0,0,0,116
4331392,4211,8334154,3219173,303444,2503915,411814,24915,2025647,707,135811,9416077,4433210,0,14798032,14892192,14725065,167127,0,134905,0,133
4367213,1051,47335026,26444673,5135223,12066939,9242511,253649,5896418,12952095,,55184835,2000000,,64610610,67723989,58018466,9705523,0,9109187,0,218
4408470,4641,7152467,3484469,1491329,1869271,123869,,2917424,,,7719512,100000,,12394344,12408274,11787064,621210,0,521816,0,
4466322,1413,25759222,28401686,13474256,5410808,3464252,273422,7183528,,,47250802,9159932,,65530492,72608790,62771629,9837161,0,7963574,0,897
4624767,4941,12246105,6397081,167577,5545503,684001,,9763816,,,8879370,3111300,,27070331,42269331,47060564,0,4791233,0,5368035,31
4646196,4638,5975084,31073317,24186055,6103405,783857,368675,13486762,5151,,23925163,32500,,30468314,31770552,31740520,30032,0,8816,0,40
4727746,910,115069758,10031510,3272906,5932809,798651,142634,97832900,50000,571649,26789353,10953845,,9871723,13542871,29005210,0,15462339,0,15462339,99
4728717,322,14929026,10519991,8002898,2322783,194310,92269,11851445,5237118,,8452723,2806583,,16433068,18030988,17896728,134260,0,98016,0,119
4786351,4649,4112000,16767616,7904129,8507495,285136,81381,12817819,,,8143178,400000,,48827471,48840181,46892455,1947726,0,1703244,0,157
4894710,1011,23745881,20466813,727295,19672174,67344,,54528552,,,-10315858,10000,,31873179,34478298,51916550,0,17438252,0,17448849,120
4997340,4941,29138038,13743331,304369,12695878,743084,727020,31115819,,,12492570,2000000,,64162195,68279073,66344871,1934202,0,1600736,0,197
5368900,4120,34431218,20647580,7971239,11685388,990953,,66711669,,901717,-12534588,500000,,21711725,11565811,25261689,0,13695878,0,13695878,205
5450936,4532,72670876,9493210,2394456,6506186,592568,,58267308,13289522,,10607256,,,26408484,27373140,28118966,0,745826,0,745826,275
5498624,2591,15507512,8341761,2333447,5920866,87448,,12126802,15007,,11707464,433570,,30358295,29712158,29114922,597236,0,414716,0,122
5504181,147,19446910,11961829,3801660,4078392,4081777,104935,6541079,268672,,24703923,25000,,48482874,127635013,120114865,7520148,0,6504436,0,297
5608999,1011,13569787,9330051,427568,3808318,5094165,37000,13453216,1838648,,7644974,687900,,16126374,20278626,16370490,3908136,0,3276355,0,22
5613421,4636,5701791,8780481,2315365,6227654,237462,2796,22196722,,,-7711654,504000,,19568925,20768334,21981847,0,1213513,0,1213513,46
5641421,4711,28701503,3305907,2643831,437550,224526,17817,17437073,41270,,14546884,14020,,72185686,72303425,67254302,5049123,0,4365145,0,281
5718339,4313,4519668,-4526599,2576301,4032634,-11136494,35905,15344362,,,-15315388,565575,,7624127,3501799,16996114,0,13494315,0,13494315,43
5851237,4730,11341982,9053746,1985560,6714623,353563,23893,11909892,,,8509729,11000,,64320345,67983901,66421042,1562859,0,1328279,0,122
5875082,5510,17458603,798971,176944,308795,313232,846,10863105,799074,,6596241,5000,,7388991,7392574,7837675,0,445101,0,445101,69
5900631,1052,44275136,29281588,17788213,7803853,3688959,189232,27603422,2546484,,43596050,8000000,,89893808,93029055,88755730,4273325,0,3624382,0,534
5993355,4941,3813134,1518285,20408,1420741,77136,151463,2841413,,,2641469,17750,,10230761,10314353,9313332,1001021,0,829445,0,26
6000549,4711,4656978,3557127,2179691,704736,672700,3026,6458440,0,0,1758691,16000,0,50140749,51336275,49525073,1811202,0,1455501,0,178
6064798,4619,596608,20478841,4446381,11858158,4174302,23384,12237332,,0,8861501,462000,,43495052,44328581,41589143,2739438,0,2371396,0,74
6064801,150,23567141,7314997,4098832,3053857,162308,23924,8673977,5944596,,16287489,1100000,,13129012,21246266,21125937,120329,0,56021,0,102
6168900,3109,10305060,15979338,4807784,794672,1521737,2613,1161608,256914,,24868489,3535900,,12232465,12634084,11091380,1542704,0,1343671,0,98
6169018,4120,11628946,1160365,16484,-542015,1685896,,13014001,312844,,-537534,500,,4048993,7483823,10461026,0,2977203,0,2977203,
6178970,4211,3980085,42690874,873055,14124182,27693637,17306,3860427,,5503634,37324204,200,,35301043,35271378,29058765,6212613,0,5222626,0,99
6184859,4672,43016672,22771730,5418435,13896046,3457249,448495,45845331,,,20391566,997500,,68447216,69597512,65388766,4208746,0,3440037,0,209
6269971,1071,25356561,6413712,3337949,1790476,1285287,131121,9520611,4520,0,22376263,700000,0,99967094,118278735,115337186,2941549,0,2596470,0,463
6270402,910,6422366,14325366,2429346,2561844,9334176,44968,952657,0,0,19840043,2356420,0,13486819,13924267,11337058,2587209,0,2241271,0,76
6334018,4531,17413022,41541810,23478217,11621473,1504299,116265,9981743,41078,543536,48504740,4150000,,62679459,63139065,55224843,7914222,0,6809135,0,85
6334034,3109,10144887,7105488,4815693,1885783,404012,2889,6674750,1840780,,8737734,1500000,,20822429,21108264,21001209,107055,0,74784,0,164
6340028,4690,18380755,5789393,1639565,4135508,14320,1372,25129729,,,-958209,2840000,,8565186,8927389,11720769,0,2793380,0,2805379,51
6380103,4651,4016837,8987566,6559418,2315418,110919,62045,7125732,8050,,5932666,350000,,39005115,39518268,36074881,3443387,0,2947012,0,80
6417890,4673,3726718,18132653,6597520,10884200,650933,130402,8743680,,414072,12832021,142000,,44632071,44985929,44322657,663272,0,494100,0,92
6417962,4531,11356652,24661324,5417536,7436064,9371598,105082,15472973,,,20650085,2000000,,83387365,85064065,80210298,4853767,0,4266789,0,132
6525271,4941,19510368,10204856,1506852,5568503,2559501,75818,23380317,,,6410725,1040000,,36450155,37530957,34957002,2573955,0,2119080,0,87
6525450,1051,9979845,7661502,1323831,4652222,1685449,37299,5306170,,,12372476,836040,,34014022,33767639,27648102,6119537,0,5254549,0,91
6535640,4690,2165913,30776030,8640433,21656890,478707,95490,28438277,,,4599156,5559788,,78327214,78507788,77624748,883040,0,791683,0,112
6538816,4120,32848594,40024252,2480716,12897273,5211761,654684,5311595,,2918486,65297449,222210,,26043794,26279663,19270978,7008685,0,6180129,0,112
6564793,3109,6680424,13506056,1488,13385897,118671,2142,663581,,,19525041,10710,,8692157,8693864,4973033,3720831,0,3160268,0,84
6582234,3811,22603821,11735264,807095,5493321,5434848,198281,26050093,53268,2462477,5971528,1800000,,20304173,21088592,16332629,4755963,0,3935161,0,122
6593330,2120,10005031,12579530,4060025,6508998,2010507,228228,3283196,2504292,1953903,15071398,18229560,,8427530,8805658,10009513,0,1203855,0,1203855,78
6626276,2511,7913112,15642033,6627976,6491877,2522180,1213329,16361424,459665,4487,7942898,50000,,45896752,54347972,49806988,4540984,0,3932414,0,219
6664156,9601,23777353,10403892,7895666,2173636,334590,25445,16121474,4438263,540,13646413,15010,,21156695,24766975,22579428,2187547,0,2187547,0,232
6668000,4711,18516404,18993735,5516411,1668085,6901482,9524,2942524,,,34577139,17800,,90732705,91789041,80199891,11589150,0,9953139,0,301
6668204,1051,7400141,19259889,3138077,4728992,11392820,43114,4493132,,360975,21849037,829030,,48135102,48321400,46251493,2069907,0,1638310,0,40
6682608,4120,7974275,11466864,2052330,4422649,2762201,,7344422,,2256023,9840694,76100,,26571799,31079367,30619558,459809,0,436169,0,157
6682764,2825,5570125,14028263,7277509,6278522,323377,72437,2699381,,,16971444,140956,,12275681,13015203,12559081,456122,0,379187,0,74
6698604,4941,16057713,14364890,677589,6184699,7502602,64839,20318996,29419,,10139027,71440,,45465031,49843111,43148848,6694263,0,5768756,0,180
6753350,5510,23786511,1263476,155919,671346,436211,2956,18901565,24003,0,6127375,11961950,,8797873,9941476,8855420,1086056,0,1086056,0,122
