CUI,CAEN,ACTIVE IMOBILIZATE - TOTAL,ACTIVE CIRCULANTE - TOTAL din care:,Stocuri,Creante,Casa si conturi la banci,CHELTUIELI IN AVANS,DATORII,VENITURI IN AVANS,PROVIZIOANE,CAPITALURI - TOTAL din care:,Capital subscris varsat,Patrimoniul regiei,Cifra de afaceri neta,VENITURI TOTALE,CHELTUIELI TOTALE,Profitul brut,Pierdere bruta,Profitul net,Pierdere neta,Numar mediu de salariati
1384112,4711,570074,8888714,6272139,1144181,1472394,,1473895,,,7984893,10000,,58645654,61131377,59391685,1739692,0,1419950,0,60
1384430,2712,22562613,47515078,30690690,15647936,1176452,329305,35849014,28087,,34529895,2165115,,69426054,74247811,71621612,2626199,0,2165643,0,474
1384767,6820,1124123,4964783,,4914575,50208,4000,3190676,,,2902230,1424485,,608172,608172,590945,17227,0,12945,0,4
1387470,1413,6533858,105660994,80869210,24784241,7543,,97803060,,,14391792,9816665,,68784295,59776366,59360208,416158,0,295310,0,527
1388033,4730,692441,667507,170311,104402,392794,,51047,,,1308901,17500,,9325575,9792331,9489292,303039,0,254333,0,12
1397872,910,57106393,23132656,6962376,15866295,303985,,32263148,,6722,47969179,9438855,,99726675,102469649,92285536,10184113,0,9097085,0,321
1408653,111,23162169,85767706,27361322,58178415,227969,,51793059,6259757,,50877059,900000,,49217146,54726725,48416748,6309977,0,6068790,0,55
1413951,146,20967724,27401835,14879510,12023418,498907,,52886485,544299,,-5061225,810000,,25240405,30478347,35843927,0,5365580,0,5437728,218
3411884,111,12886302,13748280,7213279,6386664,141937,,18468442,202107,,7964033,3000000,,25668981,30823898,30010035,813863,0,682350,0,136
6589810,150,24097378,21516695,14655284,4722794,2138617,288978,28475099,2444207,61776,14921969,1010,,25609107,31715080,30362403,1352677,0,969832,0,57
6826649,111,26753316,29951660,16831395,9677655,3442610,,24329966,2392793,,29982217,8000000,,44831490,61505874,54348642,7157232,0,6466706,0,206
7213707,4511,2428895,30555294,8963508,13759216,7512101,840,27171838,,,5813191,327850,,65618805,65815520,61881818,3933702,0,3372645,0,88
7378802,111,15541445,23673925,9660492,12855339,1158094,10858560,44487030,2901206,,2685694,1000000,,19051596,28735671,28213875,521796,0,521796,0,137
7679503,4661,18852383,32927722,19633332,10411041,2883349,190410,15679290,,313218,35978007,1001000,,68893058,71758310,63572300,8186010,0,6934482,0,103
8034823,4646,5515588,19002349,12615077,4376987,1972253,11666,5448792,0,0,19080811,80000,0,58210854,59065839,55576965,3488874,0,3011473,0,87
9625020,111,51947842,39431465,16729850,21449263,1252352,19725,11774974,,,79624058,51793803,,38221918,52689114,56583546,0,3894432,0,3894432,196
9829097,4931,1343617,39839,12923,9625,17171,4162,351511,1628,,1034479,2074380,,1546621,1562328,1888465,0,326137,0,326137,33
1441072,1102,16804374,25602441,15497059,8750121,610284,60174,35805870,3473368,,3187751,4000000,,43189940,48260020,47243869,1016151,0,854223,0,100
1443170,3600,173729617,105720053,625729,20598232,79332277,1594155,18112136,212756817,96655,50078217,29552300,,41876921,43573445,43140571,432874,0,432874,0,449
